population_density,income_level,recycling_rate,public_awareness,commercial_activity,waste_generation,efficiency_class
770.2956858947014,50599.30880194503,0.24906451316475917,4.267205705985938,5.763218856115574,1.4089704633325173,3
592.8269320446608,53940.53665754602,0.19000182601501295,3.5719933848703738,7.048292746267233,1.081001006350377,1
384.0598177052745,58319.53242435604,0.2928955501446082,4.806831878796477,6.991691850420597,1.239820048890745,2
495.17902436949976,34040.13195637047,0.17087294346383472,3.8542386097982804,4.9423181386417685,1.2022039488150245,3
455.61750944128937,55463.98398044088,0.24498890423449088,5.001323190431698,4.045551030090111,1.2840253786143725,3
257.09620887014603,58863.9731983146,0.3427754746840511,5.241445283531885,6.623239575722954,1.2227155714064284,2
630.0563149919406,40232.16538365936,0.16765939157939871,3.5360446429861057,4.687428502225131,0.9978669488135579,1
813.4706003918818,58402.35996503946,0.31400054159117946,5.147109343784006,5.22748788457305,1.0873824484082057,1
440.33930108971066,51614.13252773483,0.29182045996592715,4.698827667888695,6.060632447702181,1.0960716891449378,1
932.7312998449474,37376.204611132394,0.21228203767380274,3.6543760099931664,6.951113944150715,1.0492762238994116,1
188.48344282765328,55655.77392967353,0.19436811218186517,3.9584881566076007,5.521696283816572,1.3881635611232614,3
710.8727096774408,44185.78513293561,0.21469705539890022,4.350698954195096,3.825604108252226,1.3697016186129178,3
834.304047081082,63941.30548028774,0.3736889369777259,5.4638082424490175,8.5940206877289,1.2000756700447894,1
459.1938838037879,45216.672398619245,0.10993901286014182,3.614699123767005,8.060683623086824,1.1593398659983203,1
462.7886989714238,24204.688364698803,0.10743582874398516,3.167526111076293,2.9639932854950026,1.0138513272909913,3
708.5530351688802,55339.73971055302,0.29947438482562205,5.029863866909137,3.1764568461512654,1.0569826152173394,2
601.1982219919068,54588.06495662869,0.23258622983713287,4.429454630187204,3.427973036281852,1.2351626408121663,3
100.51773130809863,28377.257744046772,0.17400342182488074,3.994140355573377,6.697101783429622,1.175873975181428,3
331.3253690921239,65010.722308706114,0.3505024406647806,5.269946581399198,8.670286383447,1.6692101864893665,3
497.29009039050806,63964.416722709575,0.2874579810482784,5.86898146298007,3.987453465657566,1.1095283220712284,1
226.0603640629866,32600.39615050183,0.17585111064478437,4.498946451735917,5.338536715831146,1.475101148468954,3
405.16513671401924,36807.47397880177,0.17182344259421714,4.061371697920944,3.494788279468161,1.074619688558291,3
231.06291495121314,47159.847739409466,0.22352968505615373,3.9013689994970444,8.400385529765915,1.3145806620212006,3
425.9658738893219,34822.957379247244,0.26442195126180257,4.4619983845852875,6.649656683752966,1.1997558788147764,3
432.6754545357678,62807.943698233554,0.26803435015890187,5.443151701765934,3.350728872192281,1.1373034479936506,2
570.3509353187427,52979.4389865442,0.21426005404889778,3.9504816739499815,1.0,1.5866345160702884,3
481.6481352000999,28128.857082235285,0.18460313977992926,3.9266587317817367,7.075174115523134,1.1380633252298666,2
600.5579442081512,33550.5817430142,0.11205621035996714,3.354719914892549,3.8550303875711456,1.2920111639632545,3
576.7088014947843,73754.38354332803,0.2842814613100501,4.941054598404634,6.685464338421852,1.337587680710841,2
706.2679988528621,80711.2475583083,0.3124277255356021,4.749884702874301,5.587380673700829,1.4073855325331848,3
674.7566081920231,60774.57952105017,0.2503045919612987,4.5907134437838675,1.3314079345518959,1.0178846831627073,2
653.6247670269433,45774.494896993725,0.19248800634447202,3.861501600257728,3.386446536385944,1.2807670492035033,3
1120.9734856933442,41200.74175186847,0.21975794649074926,4.930439948446486,4.291710625427843,1.17586831263301,3
569.4805273284658,60993.9883662201,0.24685787170194654,4.133295225547602,3.648420021497344,1.1772062355642097,2
1018.7143007717723,51518.41068518973,0.2630468162025183,5.086673543913106,5.232336569770769,1.216034994225279,3
582.4436804487867,20000.0,0.14320903524208914,3.4064998361538357,5.8027628923026375,1.0475365945182447,2
483.4298170388216,70637.35965069661,0.2698738786361345,4.222180925830638,8.57871987501416,1.3964671755251652,2
425.3669635573606,76916.06534725738,0.3697995623239521,5.04810034418468,5.944426953752936,1.2373757204284341,1
801.9451596896859,64745.050658863955,0.32565112678337027,4.211665587357899,7.9822021314397515,1.6933351698964152,3
828.1006785775876,28167.77610743584,0.05,3.219299223192153,4.046366428917411,1.2256199541733137,3
619.9567711929458,37263.47100553321,0.18372793166583118,3.420971432732182,7.330426827027351,1.3206470407350976,3
726.7093549005411,20000.0,0.07467959458495434,3.0061371955908545,4.237603819020142,0.9961878146977032,2
244.55590681538334,81920.96982791112,0.4128371283282666,6.102089261261381,3.1659663970487575,1.2514831571435414,2
190.24403549755766,42865.22873481944,0.16563060567559962,4.231905882439315,3.081446483577529,1.010417487860461,2
749.2653771594908,96665.78643299565,0.3396889879664491,4.456837951749735,1.0,1.3315914743473334,3
474.6377004193956,89104.60061815556,0.3749275616391809,5.592228502259325,6.708165245880316,1.5559987956636765,3
649.8604834795005,31931.471672621126,0.10287727148552861,3.9668265272955923,2.4196099273199825,1.3042293498698783,3
356.5424100087844,35834.64521193973,0.20581784407465334,3.850212375464968,7.816290469227434,1.002497018226181,1
831.3976939409552,59323.806846942396,0.21686460244368025,4.508271182328516,4.651558995358918,1.263180446926306,3
191.91626562219273,20000.0,0.09912467754058615,2.796795278657126,1.8902705037304814,1.0367121640554897,3
222.8829827034623,41234.81765242876,0.2622297919679233,4.784551916377921,2.764539673919049,0.9819043073909135,2
788.8623167424689,39236.81997586543,0.23187371101416854,4.429688513271093,5.3812698846286615,1.7319999198525022,3
50.0,87023.31883893417,0.3919852355201841,5.895462744314107,1.2400850549122318,1.186938387740286,2
575.7137736189832,53220.35771008911,0.22650254521274274,4.623342132539923,6.179890013908726,1.4016846077061131,3
478.53480088068466,44304.66044925608,0.21636346460757871,3.5709841797812643,1.9673354238810994,1.1484150355423173,3
352.80961615999405,37370.30534629398,0.20393041902142864,4.22275476303281,3.5220473362709535,1.0465163251640934,2
460.01203028192623,67880.99194649588,0.24219384962520912,5.167910694326005,5.3974406707497815,1.161095248103876,1
330.49530138203795,40065.78352139183,0.2228299962817593,3.20357056122198,5.9352213803463965,1.1646157208798198,2
808.4511892096998,48994.34051275,0.160892659423146,4.315158002604628,6.595439592521874,1.3005733996518403,3
860.899417672322,37217.529550560714,0.19749271495285667,4.9070479119609685,2.3869079729738263,1.3612448130377193,3
362.8524826423311,20000.0,0.05,2.257682239757599,4.38309441397565,1.24268968727506,3
555.1049754937062,30079.297445946726,0.23845700195231762,4.078077979068643,7.1859990039682495,1.194185520449622,3
234.98470581279054,39960.56585270613,0.2180093446576765,4.518941745907839,4.383576067967739,1.1531670173961839,3
714.6104318006253,44734.903394727415,0.12113834963961194,3.0904750643902688,5.588548902408925,1.1676618167832877,2
709.4018349286629,45611.52148152985,0.20239975461461177,4.82528775143227,5.324878516888137,1.0786588417243967,2
440.9475534584621,48221.60598962476,0.18681532175426727,4.555563046035039,7.602474302582317,1.2599344571557725,2
503.37701168397905,40226.247396979816,0.14891864309885108,3.0494082034698238,4.068181611648758,1.5238142699697401,3
481.2469100954658,76982.52696336812,0.3352852841768934,4.768110581361194,2.220102142593929,1.1745237070904584,2
176.30843326394483,68959.68239713964,0.24943904210513362,4.880711226706013,3.0642562197282026,1.1140642733652886,2
809.2008295200253,47297.81465618324,0.24726454687395477,4.844813802928325,5.377687959967044,1.3041530499464513,3
346.60935222351384,55085.165594819926,0.2755733667292468,5.80102026812087,1.8609185073398855,0.9316449459749404,1
347.97014554841576,42558.2351709409,0.20780417943086285,3.7435902430067305,3.911172029865055,1.1509007307179648,3
469.9160291076334,20000.0,0.09902477357295678,4.097294721533172,5.1508327859483956,0.9160279985178598,1
699.1097170724557,50409.8602585205,0.2546303553313311,4.077770692603198,3.4668157907131842,1.3633133801147101,3
381.7393569815938,56112.287225024316,0.2840184242039965,5.005298647757909,5.653706495506667,1.3904402073932152,3
109.56295571931116,20000.0,0.12274588683708407,3.9917653720578725,6.44882352469657,1.136185393208512,3
322.6003878540932,59988.22138389205,0.19435918437655628,2.5857438363909555,5.909817199905349,1.213832762191749,2
584.8280838157981,44388.46644110382,0.15813456007096494,4.266612349573628,1.9049900798955446,0.898285277211701,1
937.9500575618374,56758.674412693246,0.23363165157616736,5.069522232345948,5.1583643751392545,1.253665515640723,3
248.01600672536887,44992.027052598285,0.12617856331790828,4.119280101621183,5.314884613677499,1.2829432604791802,3
240.69964650383417,75019.08948453698,0.3312765146047244,6.13624326457427,4.238139763575015,1.5581543275133463,3
197.48089983223684,54524.57641168174,0.3086485660129078,5.4224528868497535,5.626622025712743,1.4693020457586512,3
172.6550017401318,70048.32917344014,0.3627778350317402,5.077231212061794,5.554849151491214,1.3597945788515917,3
741.1382920162861,71694.5228434989,0.3437593985742393,5.822701056514434,4.818249526274066,1.2610355436556677,2
798.937715072876,27608.885478231787,0.1668211386065049,3.579175399271079,2.9914566439733608,1.1719600507640542,3
535.5511787160805,35219.662599577045,0.27164342694647725,4.703534664571569,4.946758095399735,1.096695763206226,2
406.45744557182866,59032.21365452512,0.29832204622701863,5.278306983403258,8.733861855348826,1.2702452244236389,2
858.2287573725253,42689.254324836555,0.2370388016387636,4.626831424364081,4.215385941968615,1.3594771348146284,3
534.781608331301,45227.86461487408,0.1289657237426886,4.267808923995246,7.094610916352013,1.414416419869229,3
717.8873418720868,75731.2964434122,0.3895661254914622,6.79108328910535,5.077714041135242,1.3962188879002182,3
396.71021165563684,43792.672436158595,0.2150955572599125,3.669534708473644,3.398542049327283,0.9106527929101345,1
508.84877084475477,30621.413035028352,0.13849643486847954,3.499555202108753,4.40680660356124,0.8900542708076382,1
252.53167091059075,33323.99996728811,0.13691409366574048,3.810044883774208,4.966259252583797,0.9993363744287969,2
625.849794378717,93647.13002385403,0.3671587482619539,5.147095140311283,6.3104229325578105,1.3626516742223946,2
538.1875501546632,46435.61039229526,0.2685812854872258,4.6015065069052445,9.760090897638658,1.5433987123876978,3
321.0873535172432,22715.044895641793,0.10944223311969847,3.833726551535273,5.109329212028547,1.0481080825444595,3
323.77857009470773,20000.0,0.0744160720564876,3.5045747061070407,2.5382815374168866,0.9952811996523837,3
823.1917006677487,37507.267146517726,0.13145172834956517,3.7345543277746804,1.690845197443632,1.202168989104943,3
894.3337500923633,46069.55761145233,0.21280817016895218,4.294926527899257,4.156430861343468,1.1899396610028747,3
457.37293266653575,68983.47412855345,0.2779534113033247,4.597715517528127,2.743824200033426,0.9368617071862716,0
513.5507145524325,67046.90332923534,0.2587998356919587,5.268260187413549,6.115812595078527,1.8202239757454044,3
580.0228949296434,49873.0715785433,0.1503844878503997,4.584578077174497,6.130511447012831,1.4340064147529925,3
529.6063516319374,40916.62827680822,0.23163438108245774,4.871664859922668,4.708049135384626,1.2519641952874196,3
165.14045589227396,56792.0370684338,0.2402669845012469,3.852314089826374,6.314772875799209,1.3262423385111937,3
585.5741354380772,20000.0,0.05,2.868894784982764,5.129518695538405,0.9195631259460382,1
82.42219307987824,89621.61787858435,0.3649246644476933,5.461767963244141,8.735147590736712,1.5048164582037526,2
353.4631617484762,63082.11191713222,0.2997850504668098,4.4030406145399565,6.252249892710067,1.305573694003792,2
601.0854293249636,67339.80439456545,0.2908012611584274,4.84555131105267,6.791234152296539,1.2339413158688768,2
619.9988415849674,28516.932362467785,0.14361741683840165,3.713241522555134,2.103745178359523,1.1380244536045383,3
337.98538315810197,75652.97282593192,0.32473930420324315,5.602613868817939,2.6575291055415233,1.3282715357549812,3
408.3126119626165,40799.6567794741,0.11935583829584236,3.2710235673795016,5.957676852208946,1.0950943451436526,2
381.2326982003093,30948.83754362873,0.1912207773376915,4.640807274169534,1.9015529835873402,0.8701721346671157,1
479.431167372786,49216.55258787561,0.1314539023324058,3.13222024940835,3.751048314249796,1.023208550236909,1
494.6411306728673,48748.89828023252,0.23807242185150218,4.00162356505559,7.3588252261767755,1.2415828077287077,2
633.693625905822,28429.258549760067,0.1644955802738125,3.6690356981876002,3.708288400589076,0.8813788508324235,1
396.6206274220433,32101.252929172693,0.13741282652773168,3.6795321422903915,2.580534587425779,1.2004599755434273,3
574.679238382711,30535.364493438996,0.15981258416403382,2.615338180528955,6.33508662261163,1.357710609922808,3
601.4031528974383,30725.698642863506,0.129046021109443,3.8224939410262917,9.14706449208169,1.0829447413798492,1
539.6578754743731,42238.04185800799,0.2072269275865877,5.033873222772283,3.3827096862749233,1.0461230988537822,2
448.0788355101051,22220.297276550842,0.1585273162821486,4.139589656104791,7.448051596285673,0.9829875873051899,1
536.1290928550881,36172.510051721285,0.12508371888761832,3.457792928254556,3.1336500668709237,1.1292908131070851,3
650.3480546787152,70902.69096768538,0.3373090068183567,4.612522010002879,4.775064437785973,1.223419443650645,2
667.8369735432625,66466.18904208367,0.37048465628774024,4.497123804283545,4.861734120597707,1.567557535634034,3
863.0745369653812,29002.41518214491,0.14923792385529766,2.922772616557074,3.4360365198360676,1.3882197200909059,3
301.9947527387477,69164.09834588467,0.2715011821624681,4.595838928715072,6.750790623096277,1.8374638221118669,3
411.9985218009195,20000.0,0.21316164195427678,5.27716732388271,1.9205581789517896,1.080321808327145,3
177.30626794631956,98582.88644024308,0.41876685771321015,4.407214737533372,5.390095220318158,1.25622198289578,1
686.201892865571,76006.26384271185,0.3356015505609913,5.492120573824966,7.148329156385856,1.4991649416753223,3
433.0984987286506,38805.36175719786,0.18784015750547178,3.694943475098068,6.584326938488408,1.0849917653273085,2
541.2381964058653,57648.531234702205,0.27298729131877286,4.504657205376625,5.982430121571316,1.3625747899161424,3
379.13228611067206,21981.61343781742,0.09098270647882042,2.838520855319147,8.170598786402675,1.2730174867102249,3
434.6592010044349,51208.85579851627,0.23433496622927363,3.6987928509760994,4.560765265838629,0.9480922248113164,0
744.6380210853317,46326.739349950665,0.2529161445716412,4.584689703623469,1.9505477027665519,1.1236395406091457,3
638.8466820971967,33304.732212152085,0.13454887778687055,3.7655183266363634,5.2704137711439065,0.9838784732561296,1
477.6955884682109,40628.85027348282,0.16151570223759648,4.170537796141619,4.748475378890619,0.9972966486182588,1
653.5627838952794,38660.250483811455,0.16003677816181325,2.982653983159504,1.0,0.9270900387192913,2
657.9800160075748,27365.265613647294,0.07457242155538005,3.621279328404394,2.749797478983225,1.3060705396774541,3
421.71489666265296,32837.05508206674,0.11720624723568858,3.9499506313952564,2.494747927366092,1.1481978022217343,3
206.1840878727583,21163.11148000575,0.06847344973801824,3.3507977162508724,3.3709341489743014,0.7810989837516813,0
320.16767459959215,67146.61531121236,0.288560335061448,4.57872170442663,4.297651471802615,1.090789719328219,1
231.89427932349662,31357.745070874622,0.18723826306878685,4.183502406610374,4.374252077591216,0.911630335017394,1
732.8869291985814,25559.582568596918,0.1949240351183613,4.006705734982549,3.4423905427932215,1.0626459889011444,3
767.6230432895362,66830.09359631993,0.2901798052448729,5.28560670432905,2.4921229175326562,1.0504982192143577,1
817.2747760318033,57392.4070867866,0.27239311591858184,4.484676220425972,5.754903417518152,1.3699869229122286,3
96.08889020456627,66090.02111897919,0.29652977477130155,4.902985525823095,5.233143722445361,1.6251725811489959,3
714.2801820747443,68321.66448393308,0.18861471017539938,3.1704493238299247,5.293342997314083,1.848322795474466,3
942.4382618769371,88749.09793876848,0.3176018461620602,5.159663740810563,8.55802243866846,1.3089073408651153,1
722.397542762129,46879.20466613631,0.24558003322278227,4.092073023718498,5.325748107079572,1.244957810674228,3
69.75407642586606,20847.84642008985,0.14631564427633836,3.9786004407528224,4.266684455439001,0.9334667406966852,2
853.6596616793544,55420.75601524251,0.28346342531696855,5.145188137501181,4.788388015157657,1.2518028156974101,3
508.3378074263883,36619.90754240365,0.15758903094644514,3.5019312610510127,5.197638442359168,1.1927528629960977,3
453.52017869990567,30849.894333689186,0.05,3.0155941512338584,6.231586696422728,1.1689605635284646,3
590.2190593165957,51998.50344434482,0.17656776449342068,4.036505689377283,4.910559146314719,1.0127021309864148,1
290.19861548590274,67315.05466019179,0.24548482635840907,4.6501680636547285,1.1141581989684277,1.1172214052444729,2
500.5564741843158,33280.10316807433,0.18455884162683295,4.404120225023205,4.126503753501547,1.0604374764161923,2
824.0859290208148,75487.76174663438,0.30408249216570776,5.235124279424539,5.002986350726907,1.3113246834816163,2
624.4793741046576,30207.720819943683,0.22535090868629565,4.125186661523151,7.608403131303296,1.0694539025850378,1
511.68029442053364,45121.93557349074,0.27386965918700085,5.478183408479559,3.4282087081072277,1.000636964045965,1
517.9216319855218,57726.15763561736,0.33458955285351266,5.510415384461745,1.7294782787587422,1.1057627121899272,2
263.72120334023975,42242.015826318835,0.14314241362311422,4.40114029829937,5.12875441312145,0.9992005175610548,1
470.0024217200549,20000.0,0.12454456060707858,3.732437566239049,6.732473843017425,1.6302425056817678,3
173.14093287404654,68548.1498357761,0.2703163948962109,4.855275689360853,4.2131541171952085,1.1738071884746688,2
704.4881904787621,37530.713192879455,0.18651644368318238,3.9652778019215957,9.76609897407489,1.2779941350840065,2
62.85790350493147,64897.96898787386,0.23931118881429742,4.197946676888383,9.294996131979278,1.319692423145331,2
670.980075924142,24717.11729944676,0.1801762875753598,4.4639912473673835,4.855054570902165,1.2531805472618378,3
695.8821801668123,28131.268358071764,0.09317849592209276,3.4561340317064038,5.37342631366644,1.3417120322257445,3
763.7529231454389,67248.66819110714,0.19163272153087368,3.996463488724855,7.737462948417287,1.5760471677237864,3
517.3718326323606,56810.161854840466,0.34892968820651993,4.730660168613198,4.82033054573974,1.0079978131365126,1
683.3256932315059,41228.28578630647,0.2070379771236224,4.955342597281227,3.391822965492965,1.1294881545845845,3
468.05067192695674,57100.63196341675,0.1949461896327606,4.14340913956199,6.777863812470525,1.177929120813723,1
262.6605764624133,30919.21728911284,0.13556331340299452,3.0283635619131832,5.928825684870592,1.0288154843034405,2
806.146478507599,52205.18234977819,0.19997787466326855,4.165545292886776,3.3853103759683756,1.255872206535034,3
480.62283407698504,52571.07846780131,0.23057138621142723,4.253825177685423,5.558328340499518,1.3171149168332765,3
218.09773650536113,42524.36789617942,0.23023651338045872,4.230800650280867,4.679878962783444,1.0581356549110335,2
406.6370108420436,33294.28588818483,0.18546609819792084,4.304125637470089,4.229808617315267,0.9638668396503698,1
414.53506348636574,51404.971564295876,0.23830633728260922,4.3125277689044506,3.428320743332316,1.0693599572160546,2
592.3393836248424,48900.37713398204,0.2158641642014036,4.091231705470281,5.242806223245098,1.3275002531917541,3
969.4094966745463,40683.55842160782,0.23666777156283184,5.0812106551906675,4.4682852662210255,1.0128910052429423,1
604.483722656513,29323.710596384997,0.05,2.1302165123690093,5.569413153517458,1.1185767359686904,3
541.368770399305,50249.54098670935,0.18355152928381552,3.975945315681478,6.639675244129953,1.3444663844536318,3
991.155239912511,40733.55270326788,0.13400106915026316,4.094433948956381,5.463132738861795,1.0031195869693008,1
695.778707982545,29306.847591261332,0.1875402790151899,4.345018317060157,5.497369198752652,1.22951998351736,3
550.8498408269857,50870.59621516222,0.18652775407672534,4.533982452213749,3.9176458636650464,0.9621935052857542,1
404.117628236381,82166.10944110772,0.28436666814990846,5.7685359510663154,7.348712029029736,1.2636539730821057,1
563.2400152409122,42663.44668185844,0.2181201640332804,5.110377102195599,3.3029413580424665,1.0148914935364417,2
486.7219191813727,79955.53082484045,0.2943847442538755,4.255118224962629,1.7760159963837427,1.3015508898500798,3
518.2868255117993,92286.63429460191,0.37161021305298975,4.606724889843675,2.858033038791826,1.4721755779998418,3
762.8804849538946,30931.621952446498,0.2627836828538709,4.75930382475329,7.068527822865745,1.1546338456165088,2
391.9355633725024,50180.88416397929,0.26008046435609083,3.898544641891871,5.917795640396548,1.2907057090279428,3
602.7081416327028,92074.63835632619,0.3777465230545711,4.494864262811745,7.623885245864113,1.3643409206032198,1
689.7879979675188,47578.40077181912,0.20425719679006735,4.315050404856298,2.3538969496667286,1.1316268648053613,3
367.5774966351181,50736.242915308,0.2683193509723056,4.920917795034909,9.640436440534959,1.1398144888123893,1
335.4757169021798,20000.0,0.13314352150523154,4.479146734063743,4.432631629519293,1.3030862699683419,3
469.9316154838193,39366.76199360665,0.18124702244697344,4.368568203347513,1.479313063117217,1.0175115011119031,3
407.6740819487078,61111.77369337874,0.2696250918854861,5.606968232125968,9.391566333951303,1.3640410140666868,2
730.4665217483008,98585.652859025,0.34035018741420137,5.355403498274499,2.3797954769213265,1.3154800949513616,2
299.64634428706904,46079.86333056619,0.11981892581881795,2.9555068243014557,4.204208572965573,1.053536217426503,2
513.694273705734,20000.0,0.09115888621132479,3.7197851746707475,4.588495519120667,1.0329342011215388,3
1009.209666680895,21895.016184533823,0.07591580547082807,3.8615250907911207,5.888166285000657,0.9517369783653585,1
582.6113067572365,49284.20628123407,0.24644077684195445,4.668848025270444,3.4173930481332713,1.3101329918586924,3
615.858028860977,73544.13596104499,0.32403553103446125,5.780541715436328,7.078626457551554,1.449370534765264,3
732.136499139425,62747.073657507906,0.2323495749553126,4.305996455646756,6.507272339021486,1.1715104783706904,1
407.4101869149281,59205.11727020252,0.264980392055628,4.885302498974872,5.0381336395609315,1.0787993082828629,1
283.71607425091923,76182.88773835193,0.3038199116756616,4.816483296896527,7.648658868922993,1.2689136457353831,1
535.302255232549,35595.41824962097,0.26571174189918534,5.807359859942442,4.864286558323856,0.8783886488936777,0
553.0807656697075,50381.89439915131,0.2408396925447531,4.851928037249254,4.448708292982586,1.0168041668538808,1
176.35784105736775,39592.3575959521,0.10033908103216196,2.8191905423156114,8.996205533317664,1.447203306048756,3
575.0143829365555,44570.885290958526,0.2893092961748132,5.721118455548409,5.591472084579776,0.9398014583358804,0
713.9700997402078,29874.6129134903,0.10784100145609868,3.067217631742046,3.028697234414663,0.9943149549719833,2
317.41038539519815,43120.478571324085,0.1437450647462879,3.7099359653804287,3.299461439606386,1.0439749484617795,2
587.1111696749626,49445.68867509202,0.3249670873275441,5.296403552869411,5.037916281305503,1.1392966472342139,2
678.4527320740268,42570.57000276899,0.20757411290085415,4.456801834178233,1.0,0.7691399331280745,0
617.3356417060161,46778.76993972396,0.24215338011917015,4.6830114626379755,3.7340210695698235,0.8661939949792842,0
636.2012477483114,58100.81086874373,0.2890562492685824,4.226399116844641,4.799212023066238,1.277877769817782,3
451.03995163873975,74773.91538128798,0.3087961757132618,5.184488635430519,4.665604959364567,1.2067889040452418,2
274.49913245188077,76223.11736225196,0.29627220593969184,5.39736451311554,2.485113504513378,0.9601041084335614,0
410.5707075232174,65228.43534793984,0.2604508686448724,5.1143135298336215,4.10296841712027,0.978794204454177,0
382.78857962587506,24800.37043123368,0.19964479568713642,3.4714296709275043,7.359607794330771,0.9230111559057019,0
483.94819075849085,42791.80028860293,0.20135657881475214,3.8073479003701274,6.946297660685775,0.9023206044387436,0
718.654181091986,44514.299385747974,0.26370294952879875,4.0805112983655505,5.191232789458049,0.9345956242189619,0
237.63197436716626,36857.00338422871,0.16360575717548992,4.021949674816399,4.862180047218017,1.1944725201369129,3
528.8500045634781,56847.02358059213,0.20961891545518133,3.4213179746900795,4.676746503076209,1.0576473306916025,1
287.31967089642944,20000.0,0.05,2.438628613859266,5.472620125189846,1.2900025801633188,3
351.99061643544576,83871.32939056584,0.38788547681996544,5.2015735813241255,5.20513768934902,1.1410741107418545,1
611.7481505223683,73904.41343043429,0.4003225576423359,4.729024126202158,5.648281941742054,1.2561359235309053,2
262.01098932686017,59564.045238035156,0.21395753053981562,4.215781927119068,6.003588349877711,1.1882135567058572,2
646.8488579405957,48757.81340159631,0.24069988203828627,3.377001495783099,2.5777850216255986,1.0494768787317883,2
229.567110675055,74576.78590145106,0.24952635782176671,4.7391200684350165,4.379462616770599,1.1699311600587157,1
633.396080687632,63788.098735605345,0.24736756108932684,4.281745888835515,5.395824819792396,1.1573810011902226,1
190.0937460842976,72132.75568436185,0.3219278620061748,4.72746736142809,3.0683298465529147,1.0884035475992777,1
376.4374641486769,48818.958354803195,0.1288611291356927,3.361084157733066,3.6523572912812368,1.0413158826086226,2
879.2988766259123,85786.26171728334,0.3622438842326643,5.311636085597291,4.564206584762861,1.2395852173368445,1
841.7092739533773,73337.75751379713,0.2715160063843312,4.957803139254041,4.662330683526903,1.016882451889857,0
417.4950694965709,60190.725908718625,0.2910008649217882,5.46605512371197,5.433205573782628,1.1262519985267423,1
577.9921172059803,75119.45840862309,0.31220780152681593,5.473511419058597,3.3039384740840907,1.22460814139016,2
740.8136037769768,41616.76116332055,0.2334389956266614,5.491636628588268,6.936040909789468,1.3552566080277226,3
636.2592348840942,26649.992813059467,0.11262005691499713,3.807299031551203,4.645848218982345,0.8543427185522344,0
445.30715070903517,56431.010260949515,0.1776050650523226,4.027195539079386,5.290395403210801,0.8614646613553496,0
350.27293719273337,48858.19108373062,0.1410847602831092,3.4546197924575046,4.260335116637556,1.0506778803797712,1
673.620628591586,46045.65315444742,0.10873213743989123,3.2285915523279187,5.471301500385026,1.102793508206814,2
726.1406617229003,74326.24078698806,0.34895285477845167,5.511665424121348,8.342442318881261,1.1283427994755586,0
843.1403668788776,53342.784264212605,0.36125768302030015,4.834710551763149,4.241762314774147,1.1406456876440032,2
162.55011530938577,55271.38147070969,0.2628474327420953,4.710843815161683,3.911007291160626,1.2870245162189553,3
249.37504235978955,43458.94882491808,0.27743813939988937,4.696353597597228,3.339688890044635,0.9329708518533832,1
