date,neighborhood_id,population_density,income_level,recycling_rate,public_awareness,commercial_activity,weather_temperature,is_holiday,is_weekend,waste_generation,total_waste,efficiency_class
2023-02-16,7,231.06291495121314,47159.847739409466,0.22352968505615373,3.9013689994970444,8.400385529765915,24.00283769082123,0,0,1.3145806620212006,0.3037508397051142,3
2023-02-17,21,425.9658738893219,34822.957379247244,0.26442195126180257,4.4619983845852875,6.649656683752966,22.051418320423558,0,0,1.1997558788147764,0.5110550613731877,3
2023-02-18,73,432.6754545357678,62807.943698233554,0.26803435015890187,5.443151701765934,3.350728872192281,21.739023741761805,0,1,1.1373034479936506,0.49208328630574877,2
2023-02-19,39,570.3509353187427,52979.4389865442,0.21426005404889778,3.9504816739499815,1.0,24.26031518211984,1,1,1.5866345160702884,0.9049384802496896,3
2023-02-20,18,481.6481352000999,28128.857082235285,0.18460313977992926,3.9266587317817367,7.075174115523134,24.769665884557753,0,0,1.1380633252298666,0.5481460783365901,2
2023-02-21,4,600.5579442081512,33550.5817430142,0.11205621035996714,3.354719914892549,3.8550303875711456,22.038685564863922,0,0,1.2920111639632545,0.7759275685237527,3
2023-02-22,89,576.7088014947843,73754.38354332803,0.2842814613100501,4.941054598404634,6.685464338421852,21.65202717505669,0,0,1.337587680710841,0.7713985882369374,2
2023-02-23,60,706.2679988528621,80711.2475583083,0.3124277255356021,4.749884702874301,5.587380673700829,27.964828392001813,0,0,1.4073855325331848,0.993991363676682,3
2023-02-24,14,674.7566081920231,60774.57952105017,0.2503045919612987,4.5907134437838675,1.3314079345518959,24.854490780467657,0,0,1.0178846831627073,0.6868244163414805,2
2023-02-25,9,653.6247670269433,45774.494896993725,0.19248800634447202,3.861501600257728,3.386446536385944,17.914329861526515,0,1,1.2807670492035033,0.8371410641514255,3
2023-02-26,90,1120.9734856933442,41200.74175186847,0.21975794649074926,4.930439948446486,4.291710625427843,28.577052448691095,0,1,1.17586831263301,1.3181172011285762,3
2023-02-27,53,569.4805273284658,60993.9883662201,0.24685787170194654,4.133295225547602,3.648420021497344,23.325225122470318,0,0,1.1772062355642097,0.6703960278034642,2
2023-02-28,2,1018.7143007717723,51518.41068518973,0.2630468162025183,5.086673543913106,5.232336569770769,25.506012477144623,0,0,1.216034994225279,1.2387922388562114,3
2023-03-01,84,582.4436804487867,20000.0,0.14320903524208914,3.4064998361538357,5.8027628923026375,26.616467743177797,0,0,1.0475365945182447,0.6101310695159948,2
2023-03-02,92,483.4298170388216,70637.35965069661,0.2698738786361345,4.222180925830638,8.57871987501416,21.22379900744324,0,0,1.3964671755251652,0.6750938711648506,2
2023-03-03,60,425.3669635573606,76916.06534725738,0.3697995623239521,5.04810034418468,5.944426953752936,24.988253051879514,0,0,1.2373757204284341,0.5263387529782445,1
2023-03-04,71,801.9451596896859,64745.050658863955,0.32565112678337027,4.211665587357899,7.9822021314397515,29.983977621461676,0,1,1.6933351698964152,1.357961943230742,3
2023-03-05,44,828.1006785775876,28167.77610743584,0.05,3.219299223192153,4.046366428917411,29.472659503453514,0,1,1.2256199541733137,1.014936715729153,3
2023-03-06,8,619.9567711929458,37263.47100553321,0.18372793166583118,3.420971432732182,7.330426827027351,25.50350938652843,0,0,1.3206470407350976,0.8187440752596499,3
2023-03-07,47,726.7093549005411,20000.0,0.07467959458495434,3.0061371955908545,4.237603819020142,28.688723778552397,0,0,0.9961878146977032,0.7239390041787477,2
2023-03-08,35,244.55590681538334,81920.96982791112,0.4128371283282666,6.102089261261381,3.1659663970487575,29.247012624940766,0,0,1.2514831571435414,0.3060575983594177,2
2023-03-09,78,190.24403549755766,42865.22873481944,0.16563060567559962,4.231905882439315,3.081446483577529,29.253689179830033,0,0,1.010417487860461,0.1922259004278786,2
2023-03-10,81,749.2653771594908,96665.78643299565,0.3396889879664491,4.456837951749735,1.0,23.58234004017175,0,0,1.3315914743473334,0.9977153882492171,3
2023-03-11,36,474.6377004193956,89104.60061815556,0.3749275616391809,5.592228502259325,6.708165245880316,32.096536695828846,0,1,1.5559987956636765,0.7385356902291564,3
2023-03-12,50,649.8604834795005,31931.471672621126,0.10287727148552861,3.9668265272955923,2.4196099273199825,25.930620320568885,0,1,1.3042293498698783,0.8475671158745938,3
2023-03-13,4,356.5424100087844,35834.64521193973,0.20581784407465334,3.850212375464968,7.816290469227434,27.795569923754762,0,0,1.002497018226181,0.3574327029049828,1
2023-03-14,2,831.3976939409552,59323.806846942396,0.21686460244368025,4.508271182328516,4.651558995358918,26.55543367737359,0,0,1.263180446926306,1.0502053106058358,3
2023-03-15,6,191.91626562219273,20000.0,0.09912467754058615,2.796795278657126,1.8902705037304814,28.43653975838096,0,0,1.0367121640554897,0.1989619270506316,3
2023-03-16,54,222.8829827034623,41234.81765242876,0.2622297919679233,4.784551916377921,2.764539673919049,25.28866619225408,0,0,0.9819043073909135,0.2188497607606641,2
2023-03-17,4,788.8623167424689,39236.81997586543,0.23187371101416854,4.429688513271093,5.3812698846286615,27.33647654136555,1,0,1.7319999198525022,1.3663094693726154,3
2023-03-18,54,50.0,87023.31883893417,0.3919852355201841,5.895462744314107,1.2400850549122318,28.686647113221124,0,1,1.186938387740286,0.059346919387014294,2
2023-03-19,93,575.7137736189832,53220.35771008911,0.22650254521274274,4.623342132539923,6.179890013908726,31.934959583906966,0,1,1.4016846077061131,0.8069691349261304,3
2023-03-20,63,478.53480088068466,44304.66044925608,0.21636346460757871,3.5709841797812643,1.9673354238810994,31.6915056339143,0,0,1.1484150355423173,0.5495565603616271,3
2023-03-21,18,352.80961615999405,37370.30534629398,0.20393041902142864,4.22275476303281,3.5220473362709535,31.958122101121628,0,0,1.0465163251640934,0.3692210229863113,2
2023-03-22,90,460.01203028192623,67880.99194649588,0.24219384962520912,5.167910694326005,5.3974406707497815,31.2111639158262,0,0,1.161095248103876,0.5341177824309609,1
2023-03-23,44,330.49530138203795,40065.78352139183,0.2228299962817593,3.20357056122198,5.9352213803463965,34.25194591041499,0,0,1.1646157208798198,0.38490002366643544,2
2023-03-24,34,808.4511892096998,48994.34051275,0.160892659423146,4.315158002604628,6.595439592521874,27.944146607297835,0,0,1.3005733996518403,1.0514501116030324,3
2023-03-25,74,860.899417672322,37217.529550560714,0.19749271495285667,4.9070479119609685,2.3869079729738263,28.439820712819092,0,1,1.3612448130377193,1.1718948668536413,3
2023-03-26,62,362.8524826423311,20000.0,0.05,2.257682239757599,4.38309441397565,28.410729600857472,0,1,1.24268968727506,0.4509130381817775,3
2023-03-27,100,555.1049754937062,30079.297445946726,0.23845700195231762,4.078077979068643,7.1859990039682495,28.91444859213482,0,0,1.194185520449622,0.6628983240641262,3
2023-03-28,14,234.98470581279054,39960.56585270613,0.2180093446576765,4.518941745907839,4.383576067967739,24.8752836768614,0,0,1.1531670173961839,0.27097661233585535,3
2023-03-29,95,714.6104318006253,44734.903394727415,0.12113834963961194,3.0904750643902688,5.588548902408925,30.060130109229284,0,0,1.1676618167832877,0.8344233150886079,2
2023-03-30,48,709.4018349286629,45611.52148152985,0.20239975461461177,4.82528775143227,5.324878516888137,30.831687472233945,0,0,1.0786588417243967,0.7652025615813132,2
2023-03-31,15,440.9475534584621,48221.60598962476,0.18681532175426727,4.555563046035039,7.602474302582317,28.64472641712945,0,0,1.2599344571557725,0.5555650164008534,2
2023-04-01,72,503.37701168397905,40226.247396979816,0.14891864309885108,3.0494082034698238,4.068181611648758,24.214077153604194,1,1,1.5238142699697401,0.7670530735787718,3
2023-04-02,78,481.2469100954658,76982.52696336812,0.3352852841768934,4.768110581361194,2.220102142593929,29.615250541899904,0,1,1.1745237070904584,0.565235904871155,2
2023-04-03,87,176.30843326394483,68959.68239713964,0.24943904210513362,4.880711226706013,3.0642562197282026,25.727386566743775,0,0,1.1140642733652886,0.1964189265923692,2
2023-04-04,62,809.2008295200253,47297.81465618324,0.24726454687395477,4.844813802928325,5.377687959967044,30.949658382846508,0,0,1.3041530499464513,1.0553217298377395,3
2023-04-05,40,346.60935222351384,55085.165594819926,0.2755733667292468,5.80102026812087,1.8609185073398855,30.07753195568651,0,0,0.9316449459749404,0.3229168512266846,1
2023-04-06,85,347.97014554841576,42558.2351709409,0.20780417943086285,3.7435902430067305,3.911172029865055,30.41922363136431,0,0,1.1509007307179648,0.4004790947797082,3
2023-04-07,80,469.9160291076334,20000.0,0.09902477357295678,4.097294721533172,5.1508327859483956,26.62713161621324,0,0,0.9160279985178598,0.43045623961492574,1
2023-04-08,82,699.1097170724557,50409.8602585205,0.2546303553313311,4.077770692603198,3.4668157907131842,33.6337387228755,0,1,1.3633133801147101,0.9531056314530884,3
2023-04-09,53,381.7393569815938,56112.287225024316,0.2840184242039965,5.005298647757909,5.653706495506667,30.393960728891805,0,1,1.3904402073932152,0.5307857506916399,3
2023-04-10,24,109.56295571931116,20000.0,0.12274588683708407,3.9917653720578725,6.44882352469657,27.170556638977885,0,0,1.136185393208512,0.12448382992503233,3
2023-04-11,26,322.6003878540932,59988.22138389205,0.19435918437655628,2.5857438363909555,5.909817199905349,31.677709888784587,0,0,1.213832762191749,0.39158291987306354,2
2023-04-12,89,584.8280838157981,44388.46644110382,0.15813456007096494,4.266612349573628,1.9049900798955446,30.25308075490348,0,0,0.898285277211701,0.5253424573916622,1
2023-04-13,60,937.9500575618374,56758.674412693246,0.23363165157616736,5.069522232345948,5.1583643751392545,35.4872823361709,0,0,1.253665515640723,1.1758756425585069,3
2023-04-14,41,248.01600672536887,44992.027052598285,0.12617856331790828,4.119280101621183,5.314884613677499,28.330126794131218,0,0,1.2829432604791802,0.318190464319271,3
2023-04-15,29,240.69964650383417,75019.08948453698,0.3312765146047244,6.13624326457427,4.238139763575015,26.25392721527228,0,1,1.5581543275133463,0.37504719583088186,3
2023-04-16,15,197.48089983223684,54524.57641168174,0.3086485660129078,5.4224528868497535,5.626622025712743,30.867901228874793,0,1,1.4693020457586512,0.29015909012176483,3
2023-04-17,45,172.6550017401318,70048.32917344014,0.3627778350317402,5.077231212061794,5.554849151491214,33.035427487231,0,0,1.3597945788515917,0.23477533537784337,3
2023-04-18,65,741.1382920162861,71694.5228434989,0.3437593985742393,5.822701056514434,4.818249526274066,36.962101337577266,0,0,1.2610355436556677,0.9346017289967904,2
2023-04-19,89,798.937715072876,27608.885478231787,0.1668211386065049,3.579175399271079,2.9914566439733608,40.239032271882955,0,0,1.1719600507640542,0.9363230851141252,3
2023-04-20,71,535.5511787160805,35219.662599577045,0.27164342694647725,4.703534664571569,4.946758095399735,25.312612045311386,0,0,1.096695763206226,0.5873367086780259,2
2023-04-21,9,406.45744557182866,59032.21365452512,0.29832204622701863,5.278306983403258,8.733861855348826,29.54417061939039,0,0,1.2702452244236389,0.5163006291690465,2
2023-04-22,88,858.2287573725253,42689.254324836555,0.2370388016387636,4.626831424364081,4.215385941968615,26.193941436438337,0,1,1.3594771348146284,1.1667423720883197,3
2023-04-23,1,534.781608331301,45227.86461487408,0.1289657237426886,4.267808923995246,7.094610916352013,29.156701376869762,0,1,1.414416419869229,0.7564038878678669,3
2023-04-24,8,717.8873418720868,75731.2964434122,0.3895661254914622,6.79108328910535,5.077714041135242,37.29844218676436,0,0,1.3962188879002182,1.0023278661062889,3
2023-04-25,88,396.71021165563684,43792.672436158595,0.2150955572599125,3.669534708473644,3.398542049327283,27.37102986974885,0,0,0.9106527929101345,0.3612652622201763,1
2023-04-26,63,508.84877084475477,30621.413035028352,0.13849643486847954,3.499555202108753,4.40680660356124,29.72336821794996,0,0,0.8900542708076382,0.4529030216855912,1
2023-04-27,11,252.53167091059075,33323.99996728811,0.13691409366574048,3.810044883774208,4.966259252583797,28.001314289518643,0,0,0.9993363744287969,0.2523640844362358,2
2023-04-28,81,625.849794378717,93647.13002385403,0.3671587482619539,5.147095140311283,6.3104229325578105,26.684318109997538,0,0,1.3626516742223946,0.8528152701219001,2
2023-04-29,8,538.1875501546632,46435.61039229526,0.2685812854872258,4.6015065069052445,9.760090897638658,35.01852826651528,0,1,1.5433987123876978,0.8306379719317967,3
2023-04-30,35,321.0873535172432,22715.044895641793,0.10944223311969847,3.833726551535273,5.109329212028547,24.964000833998902,0,1,1.0481080825444595,0.33653425042423274,3
2023-05-01,35,323.77857009470773,20000.0,0.0744160720564876,3.5045747061070407,2.5382815374168866,29.271525530398893,0,0,0.9952811996523837,0.32225072366559415,3
2023-05-02,33,823.1917006677487,37507.267146517726,0.13145172834956517,3.7345543277746804,1.690845197443632,29.715947851031725,0,0,1.202168989104943,0.9896155346313262,3
2023-05-03,5,894.3337500923633,46069.55761145233,0.21280817016895218,4.294926527899257,4.156430861343468,29.281617588617635,0,0,1.1899396610028747,1.0642031994083365,3
2023-05-04,41,457.37293266653575,68983.47412855345,0.2779534113033247,4.597715517528127,2.743824200033426,28.358088424263862,0,0,0.9368617071862716,0.42849518651876234,0
2023-05-05,28,513.5507145524325,67046.90332923534,0.2587998356919587,5.268260187413549,6.115812595078527,34.06845245093568,1,0,1.8202239757454044,0.934777323389522,3
2023-05-06,7,580.0228949296434,49873.0715785433,0.1503844878503997,4.584578077174497,6.130511447012831,22.80577360601537,0,1,1.4340064147529925,0.8317565520327096,3
2023-05-07,73,529.6063516319374,40916.62827680822,0.23163438108245774,4.871664859922668,4.708049135384626,30.362575425890448,0,1,1.2519641952874196,0.6630481898399847,3
2023-05-08,72,165.14045589227396,56792.0370684338,0.2402669845012469,3.852314089826374,6.314772875799209,30.403856963038564,0,0,1.3262423385111937,0.21901626440537406,3
2023-05-09,12,585.5741354380772,20000.0,0.05,2.868894784982764,5.129518695538405,29.725330120100903,0,0,0.9195631259460382,0.5384723824565869,1
2023-05-10,34,82.42219307987824,89621.61787858435,0.3649246644476933,5.461767963244141,8.735147590736712,26.27122282081853,0,0,1.5048164582037526,0.12403027266784822,2
2023-05-11,33,353.4631617484762,63082.11191713222,0.2997850504668098,4.4030406145399565,6.252249892710067,32.274162678365975,0,0,1.305573694003792,0.4614722057782179,2
2023-05-12,48,601.0854293249636,67339.80439456545,0.2908012611584274,4.84555131105267,6.791234152296539,32.01527772246394,0,0,1.2339413158688768,0.7417041456108543,2
2023-05-13,23,619.9988415849674,28516.932362467785,0.14361741683840165,3.713241522555134,2.103745178359523,25.839323089406037,0,1,1.1380244536045383,0.7055738429301792,3
2023-05-14,62,337.98538315810197,75652.97282593192,0.32473930420324315,5.602613868817939,2.6575291055415233,24.72721116370893,0,1,1.3282715357549812,0.4489363639501479,3
2023-05-15,88,408.3126119626165,40799.6567794741,0.11935583829584236,3.2710235673795016,5.957676852208946,24.026875161581746,0,0,1.0950943451436526,0.4471408324110958,2
2023-05-16,37,381.2326982003093,30948.83754362873,0.1912207773376915,4.640807274169534,1.9015529835873402,28.751810266586435,0,0,0.8701721346671157,0.33173807079786743,1
2023-05-17,99,479.431167372786,49216.55258787561,0.1314539023324058,3.13222024940835,3.751048314249796,28.087478038913243,0,0,1.023208550236909,0.49055806970589727,1
2023-05-18,44,494.6411306728673,48748.89828023252,0.23807242185150218,4.00162356505559,7.3588252261767755,26.73150879200191,0,0,1.2415828077287077,0.6141379238389211,2
2023-05-19,86,633.693625905822,28429.258549760067,0.1644955802738125,3.6690356981876002,3.708288400589076,33.922687760393615,0,0,0.8813788508324235,0.5585241597807051,1
2023-05-20,91,396.6206274220433,32101.252929172693,0.13741282652773168,3.6795321422903915,2.580534587425779,26.155629095207374,0,1,1.2004599755434273,0.4761271886950849,3
2023-05-21,35,574.679238382711,30535.364493438996,0.15981258416403382,2.615338180528955,6.33508662261163,27.957812649801745,0,1,1.357710609922808,0.7802480992545653,3
2023-05-22,65,601.4031528974383,30725.698642863506,0.129046021109443,3.8224939410262917,9.14706449208169,26.665154087442385,0,0,1.0829447413798492,0.6512863818795422,1
2023-05-23,99,539.6578754743731,42238.04185800799,0.2072269275865877,5.033873222772283,3.3827096862749233,32.9865533002973,0,0,1.0461230988537822,0.5645485690120997,2
2023-05-24,47,448.0788355101051,22220.297276550842,0.1585273162821486,4.139589656104791,7.448051596285673,20.97374102485781,0,0,0.9829875873051899,0.44045593344059725,1
2023-05-25,78,536.1290928550881,36172.510051721285,0.12508371888761832,3.457792928254556,3.1336500668709237,25.85501793026752,0,0,1.1292908131070851,0.6054456592006864,3
2023-05-26,3,650.3480546787152,70902.69096768538,0.3373090068183567,4.612522010002879,4.775064437785973,28.466027084787807,0,0,1.223419443650645,0.795648455234313,2
2023-05-27,1,667.8369735432625,66466.18904208367,0.37048465628774024,4.497123804283545,4.861734120597707,25.791164508374468,0,1,1.567557535634034,1.0468728804527683,3
2023-05-28,5,863.0745369653812,29002.41518214491,0.14923792385529766,2.922772616557074,3.4360365198360676,22.377004558438813,0,1,1.3882197200909059,1.1981370921236696,3
2023-05-29,90,301.9947527387477,69164.09834588467,0.2715011821624681,4.595838928715072,6.750790623096277,26.648121264446125,1,0,1.8374638221118669,0.5549044326250676,3
2023-05-30,14,411.9985218009195,20000.0,0.21316164195427678,5.27716732388271,1.9205581789517896,21.079392692901155,0,0,1.080321808327145,0.44509098810008,3
2023-05-31,27,177.30626794631956,98582.88644024308,0.41876685771321015,4.407214737533372,5.390095220318158,27.775858226914707,0,0,1.25622198289578,0.222736031499376,1
2023-06-01,9,686.201892865571,76006.26384271185,0.3356015505609913,5.492120573824966,7.148329156385856,24.343965394827578,0,0,1.4991649416753223,1.0287298206953097,3
2023-06-02,79,433.0984987286506,38805.36175719786,0.18784015750547178,3.694943475098068,6.584326938488408,23.654802528411334,0,0,1.0849917653273085,0.4699083046962057,2
2023-06-03,15,541.2381964058653,57648.531234702205,0.27298729131877286,4.504657205376625,5.982430121571316,28.350069637825378,0,1,1.3625747899161424,0.7374775217623138,3
2023-06-04,90,379.13228611067206,21981.61343781742,0.09098270647882042,2.838520855319147,8.170598786402675,22.011285359897702,0,1,1.2730174867102249,0.48264202999530964,3
2023-06-05,42,434.6592010044349,51208.85579851627,0.23433496622927363,3.6987928509760994,4.560765265838629,20.199945689486018,0,0,0.9480922248113164,0.4120970089150039,0
2023-06-06,77,744.6380210853317,46326.739349950665,0.2529161445716412,4.584689703623469,1.9505477027665519,21.899372930251026,0,0,1.1236395406091457,0.8367047239324255,3
2023-06-07,51,638.8466820971967,33304.732212152085,0.13454887778687055,3.7655183266363634,5.2704137711439065,30.572444189257965,0,0,0.9838784732561296,0.6285474982265339,1
2023-06-08,63,477.6955884682109,40628.85027348282,0.16151570223759648,4.170537796141619,4.748475378890619,21.218206252038623,0,0,0.9972966486182588,0.4764042094390737,1
2023-06-09,96,653.5627838952794,38660.250483811455,0.16003677816181325,2.982653983159504,1.0,25.12093105650238,0,0,0.9270900387192913,0.6059115466269623,2
2023-06-10,52,657.9800160075748,27365.265613647294,0.07457242155538005,3.621279328404394,2.749797478983225,26.346838636131213,0,1,1.3060705396774541,0.8593683146039931,3
2023-06-11,96,421.71489666265296,32837.05508206674,0.11720624723568858,3.9499506313952564,2.494747927366092,20.787334214669773,0,1,1.1481978022217343,0.4842121175122239,3
2023-06-12,4,206.1840878727583,21163.11148000575,0.06847344973801824,3.3507977162508724,3.3709341489743014,20.578475440571196,0,0,0.7810989837516813,0.16105018150317887,0
2023-06-13,94,320.16767459959215,67146.61531121236,0.288560335061448,4.57872170442663,4.297651471802615,23.71908248297056,0,0,1.090789719328219,0.3492356079144577,1
2023-06-14,23,231.89427932349662,31357.745070874622,0.18723826306878685,4.183502406610374,4.374252077591216,23.636917374631725,0,0,0.911630335017394,0.21140185954829635,1
2023-06-15,15,732.8869291985814,25559.582568596918,0.1949240351183613,4.006705734982549,3.4423905427932215,26.783787122644718,0,0,1.0626459889011444,0.7787993556309495,3
2023-06-16,43,767.6230432895362,66830.09359631993,0.2901798052448729,5.28560670432905,2.4921229175326562,20.21093292844053,0,0,1.0504982192143577,0.8063866400035635,1
2023-06-17,29,817.2747760318033,57392.4070867866,0.27239311591858184,4.484676220425972,5.754903417518152,21.16233007032307,0,1,1.3699869229122286,1.1196557555895912,3
2023-06-18,36,96.08889020456627,66090.02111897919,0.29652977477130155,4.902985525823095,5.233143722445361,30.582581682100344,0,1,1.6251725811489959,0.15616102971349743,3
